Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
operating system multitasking good budget phone nd day usage seems battery drain bit faster thought maybe used samsung feel way else decent budget phone,Operating system and multitasking is good for the budget phone. Its the 2nd day of usage and seems battery drains a bit faster than I thought (Maybe because I used samsung before that's why I feel it that way) else decent for the budget phone.,0.6333333333333333,0.4333333333333333,pos
phone much thought say ok updating shelf working many issue sometimes laging using expressing view thought oneplus thing special operate camera good open camera app worst,"This phone is not that much i thought, just we can say ok, after updating shelf is not working, any many more issues, sometimes laging, after using i am expressing my views, i thought OnePlus is some thing special to operate, camera is good, but if we open camera in what's app worst..",0.5530612244897959,0.17959183673469387,pos
ok good,Ok good,0.55,0.6,pos
like,I like it,0.0,0.0,pos
received today quality good apt gamers video watcher expandable gb internal ram make change basic setting become le technical usage friendly like keypad battery draining fast charge fast adapter gigantic traveler would need extra space adjusting sim tray external memory sim option could prove challenging bluetooth sound wireless samsung neck band great sound vibrates taking video call lower avoid spoiling speaker comfortable carry workout phone came transparent cover,"I received it today. The quality is good. It's apt for gamers or video watchers. It has an expandable 5gb internal RAM. You have to make changes in the basic settings for it to become less technical and more usage friendly, like keypad. Battery is not draining fast but charges fast. The adapter is gigantic and travelers would need extra space for it. Adjusting to the sim tray and external memory or sim option could prove challenging. Bluetooth sound with wireless Samsung neck band wasn't so great. Sound vibrates while taking a video call. You should lower it to avoid spoiling the speakers. Not comfortable to carry with you while doing a workout. The phone came with a transparent cover.",0.47166666666666673,0.305,pos
good battery life good camera quality also good good phone reasonable price,"very good and battery life is very good , camera quality is also good . It is a good phone with reasonable price .",0.6000000000000001,0.6,pos
phone boast stunning inch amoled display delivers vibrant color sharp visuals screen resolution x pixel hz refresh rate making smooth responsive device also lightweight easy hold slim profile fit comfortably hand,"The phone boasts a stunning 6.43-inch AMOLED display that delivers vibrant colors and sharp visuals. The screen has a resolution of 2400 x 1080 pixels and a 90Hz refresh rate, making it smooth and responsive. The device is also lightweight and easy to hold, with a slim profile that fits comfortably in the hand.",0.6595238095238095,0.31071428571428567,pos
phone good heating issue overall ready ur first oneplus ur even ur first phone,This phone is good but ...has some heating issues but overall its ready to be ur first oneplus or ur even ur first phone.,0.35333333333333333,0.27999999999999997,pos
superb quality camera lack,superb quality but camera lacks,1.0,1.0,pos
camera quality awesome fingerprint fast battery life long time little heating problem,"Camera quality is awesome, fingerprint very fast, battery life no long time & little heating problem",0.625,0.24062499999999998,pos
superb phone everything work expected except finger print sensor location good hold phone finger touch sensor try open continuously ultimately get locked need use screen lock use phone,This is a superb phone. Everything works as expected. Except that the finger print sensor location is not good. If you just hold the phone your fingers will touch the sensor and it tries to open continuously. Ultimately get locked it. The you need to use screen lock to use the phone.,0.7,0.32,pos
phone good phone would great amoled display good performance phone phone number one among phone camera quality good take better photo phone thanks oneplus,"The phone is good but the phone would have been great if it had an AMOLED display.  But because of the good performance in this phone, the phone is number one among all phones.  The camera quality is good which takes better photos than other phones.thanks oneplus.",0.5416666666666667,0.6000000000000001,pos
mobile leaf internet network well network also show screen service unreachable restart cell result many message missed call found inbox,Mobile leaves internet network as well as other network also and show on screen service is unreachable again and again. Then I have to restart the cell again and again. As a result many messages of missed calls are found in inbox.,0.5,0.5,neg
handling voice quality picture quality great camera decent could better many good feature like screen recording along microphone voice however oneplus dialer missing instead google dialer used announces call recording,"Handling, voice quality, picture quality is great! Camera is decent but could have been better. Many good features like screen recording along with microphone voice. However, OnePlus dialer is missing and instead Google dialer is used which announces call recording.",0.5111111111111111,0.41111111111111115,pos
camera goodtouch sensor goodslight heat gamingclear soundsuper batteryallover gud product,Camera is GoodTouch sensor is goodSlight Heat on gamingClear soundSuper batteryAllover a gud product,0.0,0.0,pos
medium could loaded fire fire gamer phone like wow smoth pubg player phone support fps better fps phone,"The media could not be loaded.
                



 For fire fire gamer this phone like wow what a smoth,  I am pubg player this phone support 40 fps but its better then 60 fps any other phone,",0.75,0.3,pos
writing review two month useageprocharging time battery backuptouch screen speedconscamera upto mark touch sensor goodoverall price could even better,"Am writing this review after two months useageProCharging time and battery backupTouch screen and speedConsCamera is not upto the mark and touch sensor is not goodOverall, for this price could be even better",0.5,0.5,pos
